OrderID,OrderTimestamp,DeliveryZone,Courier,DeliveryService,Occasion,ProductCategory,ProductID,FreshFlowers,LeadTimeDays,RequestedDeliveryDateTime,DispatchTimestamp,DeliveredTimestamp,DailyOrderVolume,OrderValue,ComplaintRaised,Refunded,RefundReason,RefundAmount,LatenessHours,DaysToDeliver,ZoneStandardDays,OnTime,DeliveryOutcome,WithinSpeedStandard,HandlingHours,TransitHours,DispatchSlackHours,CourierNormTransit,CourierDelayHours,InternalDelayHours,LatenessBucket,DelayDrivenRefund,HardDateOccasion,VolumeBand
ORD3262,2026-06-11 10:00:00,Klang Valley,GrabExpress,Scheduled,Birthday,Bouquet,BHC-BBW,Yes,5,2026-06-16 14:00:00,2026-06-16 13:00:00,2026-06-16 14:06:00,11,99,No,No,,0.0,0.1,5,1,True,Positive,False,123.0,1.1,1.0,1.5583333333333333,0.0,0.5583333333333333,On time (<=1h),False,False,<=20
ORD3215,2026-06-11 15:00:00,Other,Ninja Van,Next Day,Anniversary,Preserved Flowers,BHC-PRV,No,1,2026-06-12 14:00:00,2026-06-11 16:00:00,2026-06-12 16:58:00,12,309,Yes,Yes,Damaged Flowers,145.84,2.966666666666667,1,2,True,Positive,True,1.0,24.966666666666665,22.0,21.416666666666664,3.5500000000000007,0.0,1-6h late,True,True,<=20
ORD3254,2026-06-11 18:12:00,Johor Bahru,Ninja Van,Scheduled,Other,Bouquet,BHC-BBW,Yes,4,2026-06-15 12:00:00,2026-06-14 14:24:00,2026-06-15 12:47:00,10,89,No,No,,0.0,0.7833333333333333,4,2,True,Positive,False,68.2,22.383333333333333,21.6,21.416666666666664,0.9666666666666686,0.0,On time (<=1h),False,False,<=20
ORD3214,2026-06-11 18:35:00,Klang Valley,Ninja Van,Next Day,Congratulations,Flower Box,BHC-TLB,Yes,1,2026-06-12 14:00:00,2026-06-11 20:05:00,2026-06-12 16:10:00,12,179,No,No,,0.0,2.1666666666666665,1,1,True,Positive,True,1.5,20.083333333333332,17.916666666666668,21.416666666666664,0.0,3.4999999999999964,1-6h late,False,False,<=20
ORD3246,2026-06-11 19:00:00,Klang Valley,Lalamove,Scheduled,Other,Bouquet,BHC-LPK,Yes,3,2026-06-14 12:00:00,2026-06-14 10:10:00,2026-06-14 12:12:00,13,204,No,No,,0.0,0.2,3,1,True,Positive,False,63.166666666666664,2.033333333333333,1.8333333333333333,1.6333333333333333,0.3999999999999999,0.0,On time (<=1h),False,False,<=20
ORD3213,2026-06-11 19:23:00,Penang,Ninja Van,Next Day,Birthday,Bouquet,BHC-BBW,Yes,1,2026-06-12 14:00:00,2026-06-11 20:23:00,2026-06-13 02:01:00,12,89,No,No,,0.0,12.016666666666667,2,2,False,Negative,True,1.0,29.633333333333333,17.616666666666667,21.416666666666664,8.216666666666669,3.799999999999997,6-24h late,False,False,<=20
ORD3281,2026-06-11 21:35:00,Johor Bahru,Pos Laju,Scheduled,Anniversary,Bouquet,BHC-RRB,Yes,6,2026-06-17 18:00:00,2026-06-16 16:17:00,2026-06-17 19:28:00,15,169,No,No,,0.0,1.4666666666666666,6,2,True,Positive,False,114.7,27.183333333333334,25.716666666666665,22.0,5.183333333333334,0.0,1-6h late,False,True,<=20
ORD3233,2026-06-11 21:47:00,Klang Valley,In-house Rider,Scheduled,Condolence,Bouquet,BHC-SYM,Yes,2,2026-06-13 10:00:00,2026-06-13 08:09:00,2026-06-13 10:17:00,19,199,No,No,,0.0,0.2833333333333333,2,1,True,Positive,False,34.36666666666667,2.1333333333333333,1.85,1.6666666666666667,0.46666666666666656,0.0,On time (<=1h),False,True,<=20
ORD3209,2026-06-12 08:12:00,Klang Valley,Lalamove,Same Day,Birthday,Bouquet,BHC-LPK,Yes,0,2026-06-12 16:00:00,2026-06-12 13:40:00,2026-06-12 15:44:00,12,169,No,No,,0.0,-0.26666666666666666,0,1,True,Positive,True,5.466666666666667,2.066666666666667,2.3333333333333335,1.6333333333333333,0.43333333333333357,0.0,On time (<=1h),False,False,<=20
ORD3218,2026-06-12 08:12:00,Penang,J&T Express,Next Day,Grand Opening,Hamper,BHC-GOH,No,1,2026-06-13 10:00:00,2026-06-12 09:12:00,2026-06-14 11:26:00,19,349,No,No,,0.0,25.433333333333334,2,2,False,Negative,True,1.0,50.233333333333334,24.8,23.275,26.958333333333336,0.0,>24h late,False,True,<=20
ORD3210,2026-06-12 09:00:00,Klang Valley,GrabExpress,Same Day,Other,Bouquet,BHC-LPK,Yes,0,2026-06-12 18:00:00,2026-06-12 17:05:00,2026-06-12 20:44:00,12,169,No,No,,0.0,2.7333333333333334,0,1,False,Negative,True,8.083333333333334,3.65,0.9166666666666666,1.5583333333333333,2.091666666666667,0.6416666666666667,1-6h late,False,False,<=20
ORD3231,2026-06-12 09:35:00,Johor Bahru,Ninja Van,Next Day,Congratulations,Gift Set,BHC-GSC,No,1,2026-06-13 18:00:00,2026-06-12 18:11:00,2026-06-13 19:09:00,19,249,No,No,,0.0,1.15,1,2,True,Positive,True,8.6,24.966666666666665,23.816666666666666,21.416666666666664,3.5500000000000007,0.0,1-6h late,False,False,<=20
ORD3288,2026-06-12 12:58:00,Klang Valley,GrabExpress,Scheduled,Birthday,Bouquet,BHC-SUN,Yes,6,2026-06-18 14:00:00,2026-06-18 13:20:00,2026-06-18 14:47:00,11,169,No,No,,0.0,0.7833333333333333,6,1,True,Positive,False,144.36666666666667,1.45,0.6666666666666666,1.5583333333333333,0.0,0.8916666666666667,On time (<=1h),False,False,<=20
ORD3298,2026-06-12 13:35:00,Klang Valley,Lalamove,Scheduled,Other,Gift Set,BHC-GST,No,7,2026-06-19 18:00:00,2026-06-19 16:30:00,2026-06-19 18:52:00,12,179,No,No,,0.0,0.8666666666666667,7,1,True,Positive,False,170.91666666666666,2.3666666666666667,1.5,1.6333333333333333,0.7333333333333334,0.1333333333333333,On time (<=1h),False,False,<=20
ORD3284,2026-06-12 17:00:00,Klang Valley,In-house Rider,Scheduled,Congratulations,Flower Box,BHC-TLB,Yes,5,2026-06-17 14:00:00,2026-06-17 11:59:00,2026-06-17 14:36:00,15,169,No,No,,0.0,0.6,5,1,True,Positive,False,114.98333333333333,2.6166666666666667,2.0166666666666666,1.6666666666666667,0.95,0.0,On time (<=1h),False,False,<=20
ORD3228,2026-06-12 18:23:00,Klang Valley,Lalamove,Next Day,Congratulations,Bouquet,BHC-HYD,Yes,1,2026-06-13 18:00:00,2026-06-13 16:32:00,2026-06-13 18:10:00,19,229,No,No,,0.0,0.16666666666666666,1,1,True,Positive,True,22.15,1.6333333333333333,1.4666666666666666,1.6333333333333333,0.0,0.16666666666666674,On time (<=1h),False,False,<=20
ORD3221,2026-06-12 19:58:00,Other,Ninja Van,Next Day,Congratulations,Bouquet,BHC-SUN,Yes,1,2026-06-13 18:00:00,2026-06-12 20:58:00,2026-06-13 22:04:00,19,179,Yes,No,,0.0,4.066666666666666,1,2,True,Positive,True,1.0,25.1,21.033333333333335,21.416666666666664,3.683333333333337,0.3833333333333293,1-6h late,False,False,<=20
ORD3225,2026-06-13 07:12:00,Klang Valley,In-house Rider,Same Day,Congratulations,Bouquet,BHC-SUN,Yes,0,2026-06-13 14:00:00,2026-06-13 12:11:00,2026-06-13 14:32:00,19,169,No,No,,0.0,0.5333333333333333,0,1,True,Positive,True,4.983333333333333,2.35,1.8166666666666667,1.6666666666666667,0.6833333333333333,0.0,On time (<=1h),False,False,<=20
ORD3235,2026-06-13 07:35:00,Klang Valley,In-house Rider,Same Day,Anniversary,Bouquet,BHC-RCL,Yes,0,2026-06-13 18:00:00,2026-06-13 17:13:00,2026-06-13 18:32:00,19,135,No,No,,0.0,0.5333333333333333,0,1,True,Positive,True,9.633333333333333,1.3166666666666667,0.7833333333333333,1.6666666666666667,0.0,0.8833333333333334,On time (<=1h),False,True,<=20
ORD3224,2026-06-13 08:00:00,Klang Valley,In-house Rider,Same Day,Other,Bouquet,BHC-CPK,Yes,0,2026-06-13 18:00:00,2026-06-13 16:34:00,2026-06-13 18:13:00,19,165,No,No,,0.0,0.21666666666666667,0,1,True,Positive,True,8.566666666666666,1.65,1.4333333333333333,1.6666666666666667,0.0,0.2333333333333334,On time (<=1h),False,False,<=20
ORD3236,2026-06-13 08:23:00,Klang Valley,In-house Rider,Same Day,Birthday,Preserved Flowers,BHC-PRB,No,0,2026-06-13 14:00:00,2026-06-13 12:29:00,2026-06-13 14:10:00,19,249,No,No,,0.0,0.16666666666666666,0,1,True,Positive,True,4.1,1.6833333333333333,1.5166666666666666,1.6666666666666667,0.016666666666666607,0.15000000000000013,On time (<=1h),False,False,<=20
ORD3220,2026-06-13 08:58:00,Klang Valley,Lalamove,Same Day,Congratulations,Flower Box,BHC-TLB,Yes,0,2026-06-13 16:00:00,2026-06-13 14:56:00,2026-06-13 16:00:00,19,219,No,No,,0.0,0.0,0,1,True,Positive,True,5.966666666666667,1.0666666666666667,1.0666666666666667,1.6333333333333333,0.0,0.5666666666666667,On time (<=1h),False,False,<=20
ORD3261,2026-06-13 09:12:00,Johor Bahru,Ninja Van,Scheduled,Anniversary,Bouquet,BHC-RCL,Yes,3,2026-06-16 18:00:00,2026-06-15 18:07:00,2026-06-16 19:21:00,11,170,No,No,,0.0,1.35,3,2,True,Positive,False,56.916666666666664,25.233333333333334,23.883333333333333,21.416666666666664,3.81666666666667,0.0,1-6h late,False,True,<=20
ORD3232,2026-06-13 09:23:00,Klang Valley,GrabExpress,Same Day,Other,Bouquet,BHC-LPK,Yes,0,2026-06-13 18:00:00,2026-06-13 15:50:00,2026-06-13 18:01:00,19,169,No,No,,0.0,0.016666666666666666,0,1,True,Positive,True,6.45,2.183333333333333,2.1666666666666665,1.5583333333333333,0.6249999999999998,0.0,On time (<=1h),False,False,<=20
ORD3223,2026-06-13 09:58:00,Klang Valley,GrabExpress,Same Day,Other,Bouquet,BHC-LPK,Yes,0,2026-06-13 18:00:00,2026-06-13 16:19:00,2026-06-13 17:58:00,19,169,No,No,,0.0,-0.03333333333333333,0,1,True,Positive,True,6.35,1.65,1.6833333333333333,1.5583333333333333,0.09166666666666656,0.0,On time (<=1h),False,False,<=20
ORD3230,2026-06-13 10:12:00,Klang Valley,GrabExpress,Same Day,Other,Bouquet,BHC-RCL,Yes,0,2026-06-13 14:00:00,2026-06-13 13:06:00,2026-06-13 14:47:00,19,145,No,No,,0.0,0.7833333333333333,0,1,True,Positive,True,2.9,1.6833333333333333,0.9,1.5583333333333333,0.125,0.6583333333333333,On time (<=1h),False,False,<=20
ORD3226,2026-06-13 10:58:00,Klang Valley,Lalamove,Same Day,Anniversary,Flower Box,BHC-RBX,Yes,0,2026-06-13 14:00:00,2026-06-13 12:50:00,2026-06-13 13:49:00,19,209,No,No,,0.0,-0.18333333333333332,0,1,True,Positive,True,1.8666666666666667,0.9833333333333333,1.1666666666666667,1.6333333333333333,0.0,0.46666666666666656,On time (<=1h),False,True,<=20
ORD3247,2026-06-13 12:58:00,Johor Bahru,Ninja Van,Next Day,Congratulations,Hamper,BHC-FHP,No,1,2026-06-14 18:00:00,2026-06-13 13:58:00,2026-06-14 20:09:00,13,269,No,No,,0.0,2.15,1,2,True,Positive,True,1.0,30.183333333333334,28.033333333333335,21.416666666666664,8.76666666666667,0.0,1-6h late,False,False,<=20
ORD3255,2026-06-13 13:12:00,Klang Valley,GrabExpress,Scheduled,Other,Bouquet,BHC-RCL,Yes,2,2026-06-15 12:00:00,2026-06-15 10:51:00,2026-06-15 12:04:00,10,135,No,No,,0.0,0.06666666666666667,2,1,True,Positive,False,45.65,1.2166666666666666,1.15,1.5583333333333333,0.0,0.40833333333333344,On time (<=1h),False,False,<=20
ORD3297,2026-06-13 13:12:00,Other,J&T Express,Scheduled,Other,Bouquet,BHC-LPK,Yes,6,2026-06-19 18:00:00,2026-06-18 15:56:00,2026-06-20 14:20:00,12,169,Yes,Yes,Wilted Flowers,144.07,20.333333333333332,7,2,False,Negative,False,122.73333333333333,46.4,26.066666666666666,23.275,23.125,0.0,6-24h late,True,False,<=20
ORD3287,2026-06-13 19:23:00,Klang Valley,Lalamove,Scheduled,Other,Bouquet,BHC-RCL,Yes,5,2026-06-18 12:00:00,2026-06-18 10:10:00,2026-06-18 11:59:00,11,135,No,No,,0.0,-0.016666666666666666,5,1,True,Positive,False,110.78333333333333,1.8166666666666667,1.8333333333333333,1.6333333333333333,0.18333333333333335,0.0,On time (<=1h),False,False,<=20
ORD3322,2026-06-13 20:00:00,Johor Bahru,Ninja Van,Scheduled,Congratulations,Flower Box,BHC-TLB,Yes,7,2026-06-20 16:00:00,2026-06-19 16:54:00,2026-06-20 15:49:00,16,189,No,No,,0.0,-0.18333333333333332,7,2,True,Positive,False,140.9,22.916666666666668,23.1,21.416666666666664,1.5000000000000036,0.0,On time (<=1h),False,False,<=20
ORD3303,2026-06-13 20:58:00,Klang Valley,In-house Rider,Scheduled,Birthday,Bouquet,BHC-CPK,Yes,6,2026-06-19 16:00:00,2026-06-19 14:11:00,2026-06-19 16:18:00,12,145,Yes,Yes,Wrong Bouquet,130.2,0.3,6,1,True,Positive,False,137.21666666666667,2.1166666666666667,1.8166666666666667,1.6666666666666667,0.44999999999999996,0.0,On time (<=1h),False,False,<=20
ORD3308,2026-06-13 21:23:00,Johor Bahru,Ninja Van,Scheduled,Condolence,Bouquet,BHC-SYM,Yes,6,2026-06-19 18:00:00,2026-06-18 20:00:00,2026-06-19 20:20:00,12,219,Yes,Yes,Damaged Flowers,158.81,2.3333333333333335,6,2,True,Positive,False,118.61666666666666,24.333333333333332,22.0,21.416666666666664,2.916666666666668,0.0,1-6h late,True,True,<=20
ORD3245,2026-06-14 07:12:00,Klang Valley,In-house Rider,Same Day,Condolence,Bouquet,BHC-SYM,Yes,0,2026-06-14 18:00:00,2026-06-14 16:19:00,2026-06-14 17:57:00,13,234,No,No,,0.0,-0.05,0,1,True,Positive,True,9.116666666666667,1.6333333333333333,1.6833333333333333,1.6666666666666667,0.0,0.0,On time (<=1h),False,True,<=20
ORD3248,2026-06-14 07:12:00,Klang Valley,In-house Rider,Same Day,Other,Bouquet,BHC-CPK,Yes,0,2026-06-14 14:00:00,2026-06-14 13:11:00,2026-06-14 15:21:00,13,145,Yes,No,,0.0,1.35,0,1,False,Negative,True,5.983333333333333,2.1666666666666665,0.8166666666666667,1.6666666666666667,0.4999999999999998,0.8500000000000001,1-6h late,False,False,<=20
ORD3239,2026-06-14 07:35:00,Klang Valley,Lalamove,Same Day,Anniversary,Bouquet,BHC-RCL,Yes,0,2026-06-14 18:00:00,2026-06-14 16:32:00,2026-06-14 17:52:00,13,170,No,No,,0.0,-0.13333333333333333,0,1,True,Positive,True,8.95,1.3333333333333333,1.4666666666666666,1.6333333333333333,0.0,0.16666666666666674,On time (<=1h),False,True,<=20
ORD3244,2026-06-14 07:47:00,Klang Valley,In-house Rider,Same Day,Congratulations,Hamper,BHC-FHP,No,0,2026-06-14 14:00:00,2026-06-14 12:05:00,2026-06-14 14:20:00,13,259,No,No,,0.0,0.3333333333333333,0,1,True,Positive,True,4.3,2.25,1.9166666666666667,1.6666666666666667,0.5833333333333333,0.0,On time (<=1h),False,False,<=20
ORD3243,2026-06-14 08:47:00,Klang Valley,GrabExpress,Same Day,Other,Bouquet,BHC-BBW,Yes,0,2026-06-14 18:00:00,2026-06-14 17:25:00,2026-06-14 18:20:00,13,89,No,No,,0.0,0.3333333333333333,0,1,True,Positive,True,8.633333333333333,0.9166666666666666,0.5833333333333334,1.5583333333333333,0.0,0.975,On time (<=1h),False,False,<=20
ORD3241,2026-06-14 09:58:00,Klang Valley,GrabExpress,Same Day,Congratulations,Flower Box,BHC-PNB,Yes,0,2026-06-14 14:00:00,2026-06-14 12:24:00,2026-06-14 14:21:00,13,189,No,No,,0.0,0.35,0,1,True,Positive,True,2.433333333333333,1.95,1.6,1.5583333333333333,0.3916666666666666,0.0,On time (<=1h),False,False,<=20
ORD3274,2026-06-14 09:58:00,Klang Valley,GrabExpress,Scheduled,Birthday,Preserved Flowers,BHC-PRB,No,3,2026-06-17 16:00:00,2026-06-17 14:19:00,2026-06-17 16:24:00,15,249,No,No,,0.0,0.4,3,1,True,Positive,False,76.35,2.0833333333333335,1.6833333333333333,1.5583333333333333,0.5250000000000001,0.0,On time (<=1h),False,False,<=20
ORD3237,2026-06-14 10:00:00,Klang Valley,Lalamove,Same Day,Grand Opening,Hamper,BHC-GOH,No,0,2026-06-14 16:00:00,2026-06-14 14:11:00,2026-06-14 16:11:00,13,349,No,No,,0.0,0.18333333333333332,0,1,True,Positive,True,4.183333333333334,2.0,1.8166666666666667,1.6333333333333333,0.3666666666666667,0.0,On time (<=1h),False,True,<=20
ORD3240,2026-06-14 10:35:00,Klang Valley,GrabExpress,Same Day,Other,Hamper,BHC-FHP,No,0,2026-06-14 14:00:00,2026-06-14 13:01:00,2026-06-14 14:45:00,13,279,No,No,,0.0,0.75,0,1,True,Positive,True,2.433333333333333,1.7333333333333334,0.9833333333333333,1.5583333333333333,0.17500000000000004,0.5750000000000001,On time (<=1h),False,False,<=20
ORD3253,2026-06-14 11:35:00,Penang,Pos Laju,Next Day,Anniversary,Bouquet,BHC-RRB,Yes,1,2026-06-15 18:00:00,2026-06-14 16:54:00,2026-06-15 17:40:00,10,179,No,No,,0.0,-0.3333333333333333,1,2,True,Positive,True,5.316666666666666,24.766666666666666,25.1,22.0,2.7666666666666657,0.0,On time (<=1h),False,True,<=20
ORD3257,2026-06-14 17:23:00,Penang,Ninja Van,Next Day,Birthday,Gift Set,BHC-GST,No,1,2026-06-15 14:00:00,2026-06-14 19:40:00,2026-06-15 13:32:00,10,179,No,No,,0.0,-0.4666666666666667,1,2,True,Positive,True,2.283333333333333,17.866666666666667,18.333333333333332,21.416666666666664,0.0,3.083333333333332,On time (<=1h),False,False,<=20
ORD3294,2026-06-14 18:35:00,Klang Valley,GrabExpress,Scheduled,Anniversary,Bouquet,BHC-RRB,Yes,4,2026-06-18 14:00:00,2026-06-18 13:02:00,2026-06-18 14:35:00,11,159,No,No,,0.0,0.5833333333333334,4,1,True,Positive,False,90.45,1.55,0.9666666666666667,1.5583333333333333,0.0,0.5916666666666667,On time (<=1h),False,True,<=20
ORD3251,2026-06-14 19:35:00,Johor Bahru,Pos Laju,Next Day,Other,Bouquet,BHC-RCL,Yes,1,2026-06-15 18:00:00,2026-06-14 20:35:00,2026-06-16 04:17:00,10,155,Yes,Yes,Wilted Flowers,137.4,10.283333333333333,2,2,False,Negative,True,1.0,31.7,21.416666666666668,22.0,9.7,0.5833333333333321,6-24h late,True,False,<=20
ORD3250,2026-06-14 21:12:00,Klang Valley,Ninja Van,Next Day,Congratulations,Flower Box,BHC-PNB,Yes,1,2026-06-15 16:00:00,2026-06-14 22:12:00,2026-06-15 16:46:00,10,189,No,No,,0.0,0.7666666666666667,1,1,True,Positive,True,1.0,18.566666666666666,17.8,21.416666666666664,0.0,3.6166666666666636,On time (<=1h),False,False,<=20
ORD3258,2026-06-15 07:58:00,Klang Valley,In-house Rider,Same Day,Other,Bouquet,BHC-CPK,Yes,0,2026-06-15 14:00:00,2026-06-15 12:33:00,2026-06-15 13:55:00,10,155,No,No,,0.0,-0.08333333333333333,0,1,True,Positive,True,4.583333333333333,1.3666666666666667,1.45,1.6666666666666667,0.0,0.21666666666666679,On time (<=1h),False,False,<=20
ORD3259,2026-06-15 07:58:00,Klang Valley,Lalamove,Same Day,Birthday,Gift Set,BHC-GST,No,0,2026-06-15 16:00:00,2026-06-15 15:15:00,2026-06-15 17:02:00,10,179,No,No,,0.0,1.0333333333333334,0,1,False,Negative,True,7.283333333333333,1.7833333333333334,0.75,1.6333333333333333,0.15000000000000013,0.8833333333333333,1-6h late,False,False,<=20
ORD3263,2026-06-15 08:47:00,Klang Valley,Lalamove,Next Day,Other,Bouquet,BHC-RCL,Yes,1,2026-06-16 10:00:00,2026-06-16 08:21:00,2026-06-16 09:42:00,11,155,No,No,,0.0,-0.3,1,1,True,Positive,True,23.566666666666666,1.35,1.65,1.6333333333333333,0.0,0.0,On time (<=1h),False,False,<=20
ORD3268,2026-06-15 08:58:00,Other,J&T Express,Next Day,Other,Bouquet,BHC-LPK,Yes,1,2026-06-16 12:00:00,2026-06-15 13:00:00,2026-06-16 13:57:00,11,169,No,No,,0.0,1.95,1,2,True,Positive,True,4.033333333333333,24.95,23.0,23.275,1.6750000000000007,0.2749999999999986,1-6h late,False,False,<=20
ORD3256,2026-06-15 09:47:00,Klang Valley,GrabExpress,Same Day,Congratulations,Flower Box,BHC-TLB,Yes,0,2026-06-15 18:00:00,2026-06-15 16:58:00,2026-06-15 18:00:00,10,169,No,No,,0.0,0.0,0,1,True,Positive,True,7.183333333333334,1.0333333333333334,1.0333333333333334,1.5583333333333333,0.0,0.5249999999999999,On time (<=1h),False,False,<=20
ORD3271,2026-06-15 13:00:00,Klang Valley,In-house Rider,Scheduled,Birthday,Flower Box,BHC-TLB,Yes,2,2026-06-17 14:00:00,2026-06-17 12:20:00,2026-06-17 14:23:00,15,169,No,No,,0.0,0.38333333333333336,2,1,True,Positive,False,47.333333333333336,2.05,1.6666666666666667,1.6666666666666667,0.3833333333333331,0.0,On time (<=1h),False,False,<=20
ORD3304,2026-06-15 14:47:00,Klang Valley,GrabExpress,Scheduled,Anniversary,Flower Box,BHC-RBX,Yes,4,2026-06-19 18:00:00,2026-06-19 16:16:00,2026-06-19 18:25:00,12,209,No,No,,0.0,0.4166666666666667,4,1,True,Positive,False,97.48333333333333,2.15,1.7333333333333334,1.5583333333333333,0.5916666666666666,0.0,On time (<=1h),False,True,<=20
ORD3324,2026-06-15 20:23:00,Klang Valley,Lalamove,Scheduled,Anniversary,Bouquet,BHC-RRB,Yes,5,2026-06-20 16:00:00,2026-06-20 14:16:00,2026-06-20 16:30:00,16,159,No,No,,0.0,0.5,5,1,True,Positive,False,113.88333333333334,2.2333333333333334,1.7333333333333334,1.6333333333333333,0.6000000000000001,0.0,On time (<=1h),False,True,<=20
ORD3267,2026-06-16 07:00:00,Klang Valley,Lalamove,Same Day,Other,Bouquet,BHC-CPK,Yes,0,2026-06-16 14:00:00,2026-06-16 12:50:00,2026-06-16 14:27:00,11,145,No,No,,0.0,0.45,0,1,True,Positive,True,5.833333333333333,1.6166666666666667,1.1666666666666667,1.6333333333333333,0.0,0.46666666666666656,On time (<=1h),False,False,<=20
ORD3264,2026-06-16 07:47:00,Klang Valley,In-house Rider,Same Day,Grand Opening,Gift Set,BHC-GSC,No,0,2026-06-16 18:00:00,2026-06-16 15:58:00,2026-06-16 17:47:00,11,199,No,No,,0.0,-0.21666666666666667,0,1,True,Positive,True,8.183333333333334,1.8166666666666667,2.033333333333333,1.6666666666666667,0.1499999999999999,0.0,On time (<=1h),False,True,<=20
ORD3270,2026-06-16 08:47:00,Klang Valley,Lalamove,Same Day,Congratulations,Bouquet,BHC-HYD,Yes,0,2026-06-16 14:00:00,2026-06-16 12:44:00,2026-06-16 14:37:00,11,229,No,No,,0.0,0.6166666666666667,0,1,True,Positive,True,3.95,1.8833333333333333,1.2666666666666666,1.6333333333333333,0.25,0.3666666666666667,On time (<=1h),False,False,<=20
ORD3283,2026-06-16 09:47:00,Klang Valley,Lalamove,Next Day,Grand Opening,Hamper,BHC-GOH,No,1,2026-06-17 10:00:00,2026-06-17 09:02:00,2026-06-17 10:34:00,15,329,No,No,,0.0,0.5666666666666667,1,1,True,Positive,True,23.25,1.5333333333333334,0.9666666666666667,1.6333333333333333,0.0,0.6666666666666666,On time (<=1h),False,True,<=20
ORD3260,2026-06-16 10:12:00,Klang Valley,Lalamove,Same Day,Other,Bouquet,BHC-RCL,Yes,0,2026-06-16 14:00:00,2026-06-16 12:58:00,2026-06-16 13:46:00,11,155,No,No,,0.0,-0.23333333333333334,0,1,True,Positive,True,2.7666666666666666,0.8,1.0333333333333334,1.6333333333333333,0.0,0.5999999999999999,On time (<=1h),False,False,<=20
ORD3266,2026-06-16 11:35:00,Klang Valley,GrabExpress,Same Day,Birthday,Flower Box,BHC-TLB,Yes,0,2026-06-16 18:00:00,2026-06-16 16:18:00,2026-06-16 19:55:00,11,169,No,No,,0.0,1.9166666666666667,0,1,False,Negative,True,4.716666666666667,3.6166666666666667,1.7,1.5583333333333333,2.0583333333333336,0.0,1-6h late,False,False,<=20
ORD3285,2026-06-16 11:35:00,Penang,Ninja Van,Next Day,Birthday,Bouquet,BHC-SUN,Yes,1,2026-06-17 14:00:00,2026-06-16 18:24:00,2026-06-17 14:12:00,15,169,No,No,,0.0,0.2,1,2,True,Positive,True,6.816666666666666,19.8,19.6,21.416666666666664,0.0,1.8166666666666629,On time (<=1h),False,False,<=20
ORD3269,2026-06-16 11:47:00,Klang Valley,Lalamove,Same Day,Grand Opening,Gift Set,BHC-GSC,No,0,2026-06-16 14:00:00,2026-06-16 12:47:00,2026-06-16 15:32:00,11,199,No,No,,0.0,1.5333333333333334,0,1,False,Negative,True,1.0,2.75,1.2166666666666666,1.6333333333333333,1.1166666666666667,0.41666666666666674,1-6h late,False,True,<=20
ORD3329,2026-06-16 13:35:00,Klang Valley,GrabExpress,Scheduled,Congratulations,Bouquet,BHC-HYD,Yes,5,2026-06-21 16:00:00,2026-06-21 14:11:00,2026-06-21 15:52:00,11,229,No,No,,0.0,-0.13333333333333333,5,1,True,Positive,False,120.6,1.6833333333333333,1.8166666666666667,1.5583333333333333,0.125,0.0,On time (<=1h),False,False,<=20
ORD3278,2026-06-16 13:58:00,Penang,Ninja Van,Next Day,Congratulations,Gift Set,BHC-GSC,No,1,2026-06-17 16:00:00,2026-06-16 16:35:00,2026-06-17 17:22:00,15,199,No,No,,0.0,1.3666666666666667,1,2,True,Positive,True,2.6166666666666667,24.783333333333335,23.416666666666668,21.416666666666664,3.3666666666666707,0.0,1-6h late,False,False,<=20
ORD3275,2026-06-16 15:47:00,Other,J&T Express,Next Day,Other,Bouquet,BHC-RCL,Yes,1,2026-06-17 12:00:00,2026-06-16 16:47:00,2026-06-17 18:18:00,15,135,No,No,,0.0,6.3,1,2,True,Positive,True,1.0,25.516666666666666,19.216666666666665,23.275,2.241666666666667,4.058333333333334,6-24h late,False,False,<=20
ORD3272,2026-06-16 16:58:00,Penang,Ninja Van,Next Day,Congratulations,Flower Box,BHC-TLB,Yes,1,2026-06-17 18:00:00,2026-06-17 00:18:00,2026-06-17 17:40:00,15,179,No,No,,0.0,-0.3333333333333333,1,2,True,Positive,True,7.333333333333333,17.366666666666667,17.7,21.416666666666664,0.0,3.716666666666665,On time (<=1h),False,False,<=20
ORD3273,2026-06-16 17:00:00,Penang,Pos Laju,Next Day,Other,Bouquet,BHC-RCL,Yes,1,2026-06-17 12:00:00,2026-06-16 18:00:00,2026-06-17 20:31:00,15,145,Yes,No,,0.0,8.516666666666667,1,2,True,Positive,True,1.0,26.516666666666666,18.0,22.0,4.516666666666666,4.0,6-24h late,False,False,<=20
ORD3279,2026-06-17 10:12:00,Klang Valley,Lalamove,Same Day,Birthday,Bouquet,BHC-SUN,Yes,0,2026-06-17 14:00:00,2026-06-17 12:03:00,2026-06-17 14:01:00,15,169,No,No,,0.0,0.016666666666666666,0,1,True,Positive,True,1.85,1.9666666666666666,1.95,1.6333333333333333,0.33333333333333326,0.0,On time (<=1h),False,False,<=20
ORD3280,2026-06-17 10:35:00,Klang Valley,In-house Rider,Same Day,Congratulations,Bouquet,BHC-SUN,Yes,0,2026-06-17 18:00:00,2026-06-17 15:59:00,2026-06-17 19:48:00,15,169,Yes,No,,0.0,1.8,0,1,False,Negative,True,5.4,3.816666666666667,2.0166666666666666,1.6666666666666667,2.1500000000000004,0.0,1-6h late,False,False,<=20
