OrderID,Courier,DeliveryZone,DeliveryService,DailyOrderVolume,risk,IsLate,key_driver
ORD2806,GrabExpress,Klang Valley,Scheduled,47,8,0,High daily volume
ORD2709,Pos Laju,Penang,Next Day,36,8,0,Klang Valley zone
ORD1344,In-house Rider,Klang Valley,Same Day,8,8,0,Tight requested window
ORD3025,GrabExpress,Klang Valley,Same Day,10,8,0,In-house Rider
ORD2137,Ninja Van,Klang Valley,Next Day,9,8,0,Ninja Van
ORD3010,Lalamove,Klang Valley,Same Day,12,8,0,Tight requested window
ORD2990,GrabExpress,Klang Valley,Same Day,9,8,0,Order weekday
ORD3410,Lalamove,Klang Valley,Same Day,10,8,0,Tight requested window
ORD1059,J&T Express,Johor Bahru,Scheduled,11,8,0,Klang Valley zone
ORD2444,Lalamove,Klang Valley,Same Day,13,7,0,Order weekday
ORD1886,In-house Rider,Klang Valley,Next Day,11,7,0,Order hour
ORD1111,Pos Laju,Johor Bahru,Scheduled,13,7,0,Klang Valley zone
ORD2140,GrabExpress,Klang Valley,Same Day,9,7,0,In-house Rider
ORD2879,Pos Laju,Johor Bahru,Next Day,14,7,0,Klang Valley zone
ORD1368,GrabExpress,Klang Valley,Same Day,4,7,0,Tight requested window
ORD2365,In-house Rider,Klang Valley,Same Day,10,7,0,Tight requested window
ORD3331,Lalamove,Klang Valley,Same Day,11,7,0,Tight requested window
ORD3037,J&T Express,Johor Bahru,Next Day,12,7,0,Klang Valley zone
ORD1623,Pos Laju,Johor Bahru,Scheduled,57,7,0,High daily volume
ORD2813,Lalamove,Klang Valley,Next Day,47,7,0,High daily volume
ORD2564,Lalamove,Klang Valley,Same Day,10,7,0,In-house Rider
ORD2109,In-house Rider,Klang Valley,Same Day,10,7,0,Tight requested window
ORD1678,GrabExpress,Klang Valley,Same Day,24,7,0,Tight requested window
ORD2271,Lalamove,Klang Valley,Same Day,12,7,0,Anniversary occasion
ORD1767,J&T Express,Penang,Scheduled,12,7,0,Klang Valley zone
ORD3206,J&T Express,Penang,Scheduled,12,7,0,Klang Valley zone
ORD2233,Pos Laju,Johor Bahru,Scheduled,12,7,0,Klang Valley zone
ORD1243,J&T Express,Johor Bahru,Next Day,12,7,0,Klang Valley zone
ORD2905,GrabExpress,Klang Valley,Same Day,17,7,0,Order value
ORD2563,Pos Laju,Johor Bahru,Next Day,10,7,0,Klang Valley zone
ORD1665,GrabExpress,Klang Valley,Same Day,26,7,0,Tight requested window
ORD2527,In-house Rider,Klang Valley,Same Day,10,7,0,Tight requested window
ORD3318,Pos Laju,Other,Scheduled,16,7,0,Klang Valley zone
ORD2708,J&T Express,Johor Bahru,Scheduled,36,7,0,Klang Valley zone
ORD2199,In-house Rider,Klang Valley,Same Day,11,7,0,Order value
ORD2816,In-house Rider,Klang Valley,Same Day,11,7,0,Tight requested window
ORD3046,Pos Laju,Penang,Next Day,15,7,0,Klang Valley zone
ORD1190,Lalamove,Klang Valley,Same Day,13,7,0,Order weekday
ORD1172,In-house Rider,Klang Valley,Same Day,9,7,0,Tight requested window
ORD1876,In-house Rider,Klang Valley,Same Day,11,7,0,Order value
ORD1103,J&T Express,Penang,Scheduled,13,7,0,Klang Valley zone
ORD2524,J&T Express,Johor Bahru,Next Day,10,7,0,Klang Valley zone
ORD1232,Pos Laju,Other,Scheduled,12,7,0,Klang Valley zone
ORD3341,J&T Express,Johor Bahru,Scheduled,6,7,0,Klang Valley zone
ORD2521,Lalamove,Klang Valley,Same Day,10,7,0,In-house Rider
ORD2514,Lalamove,Klang Valley,Same Day,10,7,0,In-house Rider
ORD1518,J&T Express,Other,Scheduled,38,7,0,Order value
ORD3195,Lalamove,Klang Valley,Same Day,13,7,0,Tight requested window
ORD3215,Ninja Van,Other,Next Day,12,7,0,Klang Valley zone
ORD1993,J&T Express,Penang,Scheduled,17,7,0,Klang Valley zone
ORD2424,Lalamove,Klang Valley,Same Day,15,7,0,Tight requested window
ORD3369,GrabExpress,Klang Valley,Same Day,9,7,0,Tight requested window
ORD1509,GrabExpress,Klang Valley,Next Day,38,7,0,High daily volume
ORD1589,GrabExpress,Klang Valley,Scheduled,57,7,0,High daily volume
ORD2449,Pos Laju,Penang,Scheduled,13,7,0,Klang Valley zone
ORD2478,Ninja Van,Johor Bahru,Next Day,9,7,0,Klang Valley zone
ORD1687,J&T Express,Penang,Scheduled,24,7,0,Klang Valley zone
ORD1287,Pos Laju,Penang,Next Day,15,7,0,Klang Valley zone
ORD2435,In-house Rider,Klang Valley,Same Day,6,7,0,Tight requested window
ORD2414,Ninja Van,Other,Next Day,13,7,0,Klang Valley zone
ORD1961,J&T Express,Johor Bahru,Scheduled,10,7,0,Klang Valley zone
ORD1695,Lalamove,Klang Valley,Same Day,23,7,1,Tight requested window
ORD2071,In-house Rider,Klang Valley,Same Day,11,7,0,Tight requested window
ORD1943,In-house Rider,Klang Valley,Same Day,12,7,0,Tight requested window
ORD2753,In-house Rider,Klang Valley,Scheduled,49,6,0,High daily volume
ORD2884,Ninja Van,Klang Valley,Next Day,14,6,0,Ninja Van
ORD2033,Lalamove,Klang Valley,Same Day,9,6,0,In-house Rider
ORD1416,J&T Express,Other,Scheduled,9,6,0,Klang Valley zone
ORD3001,In-house Rider,Klang Valley,Same Day,12,6,0,Same Day service
ORD1870,Ninja Van,Other,Next Day,15,6,1,Klang Valley zone
ORD1039,In-house Rider,Klang Valley,Same Day,15,6,0,Tight requested window
ORD3394,GrabExpress,Klang Valley,Same Day,14,6,0,Lalamove
ORD2464,Lalamove,Klang Valley,Same Day,13,6,0,Tight requested window
ORD3348,J&T Express,Johor Bahru,Scheduled,12,6,0,Klang Valley zone
ORD2458,Pos Laju,Other,Next Day,13,6,0,Klang Valley zone
ORD2864,Lalamove,Klang Valley,Same Day,14,6,0,Tight requested window
ORD2411,Pos Laju,Penang,Next Day,13,6,0,Klang Valley zone
ORD2302,In-house Rider,Klang Valley,Same Day,11,6,0,Order hour
ORD2693,J&T Express,Johor Bahru,Scheduled,36,6,0,Klang Valley zone
ORD1539,Lalamove,Klang Valley,Next Day,38,6,0,High daily volume
ORD1667,Ninja Van,Johor Bahru,Scheduled,26,6,0,Klang Valley zone
ORD1535,Ninja Van,Klang Valley,Next Day,38,6,0,High daily volume
ORD1522,GrabExpress,Klang Valley,Scheduled,38,6,0,High daily volume
ORD1399,J&T Express,Penang,Scheduled,13,6,0,Klang Valley zone
ORD1138,In-house Rider,Klang Valley,Same Day,14,6,0,Tight requested window
ORD2261,In-house Rider,Klang Valley,Same Day,15,6,0,Tight requested window
ORD2584,GrabExpress,Klang Valley,Same Day,9,6,0,In-house Rider
ORD3245,In-house Rider,Klang Valley,Same Day,13,6,0,Tight requested window
ORD1739,In-house Rider,Klang Valley,Same Day,10,6,0,Tight requested window
ORD1714,Ninja Van,Johor Bahru,Next Day,23,6,0,Klang Valley zone
ORD2145,Ninja Van,Johor Bahru,Scheduled,12,6,0,Klang Valley zone
ORD2243,Ninja Van,Penang,Next Day,12,6,0,Klang Valley zone
ORD2827,Lalamove,Klang Valley,Same Day,12,6,0,Tight requested window
ORD3279,Lalamove,Klang Valley,Same Day,15,6,0,Same Day service
ORD1114,GrabExpress,Klang Valley,Next Day,13,6,0,Lalamove
ORD1225,Lalamove,Klang Valley,Same Day,11,6,0,In-house Rider
ORD3163,Pos Laju,Johor Bahru,Scheduled,11,6,0,Klang Valley zone
ORD1819,Pos Laju,Penang,Next Day,15,6,0,Klang Valley zone
ORD2041,Lalamove,Klang Valley,Same Day,9,6,0,Tight requested window
ORD1850,Pos Laju,Johor Bahru,Next Day,15,6,0,Klang Valley zone
ORD2029,In-house Rider,Klang Valley,Same Day,11,6,0,Tight requested window
ORD1777,In-house Rider,Klang Valley,Same Day,17,6,0,Tight requested window
ORD3079,Lalamove,Klang Valley,Same Day,11,6,0,Order weekday
ORD1585,Ninja Van,Johor Bahru,Scheduled,45,6,0,Klang Valley zone
ORD1365,J&T Express,Other,Scheduled,8,6,0,Klang Valley zone
ORD3089,Lalamove,Klang Valley,Same Day,8,6,0,Tight requested window
ORD2128,GrabExpress,Klang Valley,Same Day,8,6,0,Tight requested window
ORD2671,Ninja Van,Other,Next Day,37,6,0,Klang Valley zone
ORD3023,Pos Laju,Johor Bahru,Scheduled,10,6,0,Klang Valley zone
ORD1633,Pos Laju,Penang,Next Day,57,6,0,High daily volume
ORD1829,GrabExpress,Klang Valley,Same Day,15,6,0,Tight requested window
ORD3355,GrabExpress,Klang Valley,Same Day,12,6,0,Same Day service
ORD2305,J&T Express,Penang,Scheduled,11,6,0,Klang Valley zone
ORD1769,Pos Laju,Other,Next Day,12,6,0,Klang Valley zone
ORD1721,Lalamove,Klang Valley,Same Day,9,6,0,Tight requested window
ORD1679,Lalamove,Klang Valley,Same Day,24,6,0,Order weekday
ORD1161,In-house Rider,Klang Valley,Same Day,11,6,0,Order hour
ORD2234,In-house Rider,Klang Valley,Same Day,12,6,0,Order weekday
ORD2016,J&T Express,Penang,Scheduled,14,6,0,Klang Valley zone
ORD3199,In-house Rider,Klang Valley,Same Day,13,6,0,Tight requested window
ORD3005,Lalamove,Klang Valley,Same Day,12,5,0,Tight requested window
ORD2006,GrabExpress,Klang Valley,Same Day,14,5,0,Tight requested window
ORD3428,J&T Express,Other,Scheduled,10,5,0,Klang Valley zone
ORD3059,Pos Laju,Other,Scheduled,17,5,0,Klang Valley zone
ORD2420,GrabExpress,Klang Valley,Same Day,15,5,0,Tight requested window
ORD2484,J&T Express,Penang,Scheduled,11,5,0,Klang Valley zone
ORD2383,GrabExpress,Klang Valley,Same Day,11,5,0,Same Day service
ORD1653,Pos Laju,Penang,Scheduled,26,5,0,Klang Valley zone
ORD1433,Lalamove,Klang Valley,Same Day,15,5,0,Order value
ORD3342,GrabExpress,Klang Valley,Next Day,12,5,0,Order weekday
ORD3409,Pos Laju,Other,Scheduled,10,5,0,Klang Valley zone
ORD1555,In-house Rider,Klang Valley,Scheduled,45,5,0,High daily volume
ORD2393,Ninja Van,Other,Next Day,15,5,0,Klang Valley zone
ORD1082,Ninja Van,Penang,Scheduled,10,5,0,Klang Valley zone
ORD1619,Lalamove,Klang Valley,Scheduled,57,5,0,High daily volume
ORD2178,Lalamove,Klang Valley,Same Day,13,5,0,Order hour
ORD2557,J&T Express,Other,Scheduled,10,5,0,Klang Valley zone
ORD3321,Ninja Van,Johor Bahru,Next Day,16,5,0,Klang Valley zone
ORD3315,In-house Rider,Klang Valley,Next Day,16,5,0,GrabExpress
ORD2187,J&T Express,Johor Bahru,Scheduled,12,5,0,Klang Valley zone
ORD1611,Pos Laju,Other,Next Day,57,5,0,High daily volume
ORD2517,Lalamove,Klang Valley,Same Day,10,5,0,Tight requested window
ORD1616,J&T Express,Penang,Next Day,57,5,0,High daily volume
ORD2923,Pos Laju,Johor Bahru,Next Day,11,5,0,Klang Valley zone
ORD1240,Lalamove,Klang Valley,Same Day,12,5,0,Tight requested window
ORD1229,In-house Rider,Klang Valley,Same Day,11,5,0,Tight requested window
ORD2740,Lalamove,Klang Valley,Scheduled,49,5,0,High daily volume
ORD1685,Lalamove,Klang Valley,Same Day,24,5,0,Order weekday
ORD2332,Pos Laju,Johor Bahru,Next Day,17,5,0,Klang Valley zone
ORD1699,Pos Laju,Other,Scheduled,23,5,0,Klang Valley zone
ORD2937,Pos Laju,Other,Scheduled,10,5,0,Klang Valley zone
ORD1330,Lalamove,Klang Valley,Same Day,13,5,0,Tight requested window
ORD3276,In-house Rider,Klang Valley,Same Day,15,5,0,Same Day service
ORD2562,J&T Express,Penang,Scheduled,10,5,0,Klang Valley zone
ORD2529,In-house Rider,Klang Valley,Same Day,10,5,0,Order value
ORD2641,GrabExpress,Klang Valley,Same Day,26,5,0,Same Day service
ORD2769,GrabExpress,Klang Valley,Scheduled,47,5,0,High daily volume
ORD1926,Lalamove,Klang Valley,Same Day,9,5,0,In-house Rider
ORD1925,In-house Rider,Klang Valley,Same Day,9,5,0,Order value
ORD1826,Lalamove,Klang Valley,Same Day,15,5,0,Same Day service
ORD1560,Lalamove,Klang Valley,Scheduled,45,5,0,High daily volume
ORD1669,GrabExpress,Klang Valley,Same Day,24,5,0,Order weekday
ORD1320,Ninja Van,Johor Bahru,Next Day,12,5,0,Klang Valley zone
ORD1962,In-house Rider,Klang Valley,Same Day,13,5,0,Order hour
ORD1471,J&T Express,Johor Bahru,Scheduled,26,5,0,Order value
ORD1139,Pos Laju,Penang,Scheduled,14,5,0,Klang Valley zone
ORD2318,Lalamove,Klang Valley,Same Day,16,5,0,Tight requested window
ORD1285,In-house Rider,Klang Valley,Same Day,15,5,0,Tight requested window
ORD1583,GrabExpress,Klang Valley,Scheduled,45,5,0,High daily volume
ORD2921,GrabExpress,Klang Valley,Same Day,11,5,0,Same Day service
ORD2583,In-house Rider,Klang Valley,Same Day,9,5,0,Tight requested window
ORD3370,In-house Rider,Klang Valley,Same Day,9,5,0,Tight requested window
ORD2471,Lalamove,Klang Valley,Same Day,9,5,0,In-house Rider
ORD1556,J&T Express,Other,Next Day,45,5,0,High daily volume
ORD2842,GrabExpress,Klang Valley,Same Day,16,5,0,Order hour
ORD1511,GrabExpress,Klang Valley,Scheduled,38,4,0,High daily volume
ORD1440,Lalamove,Klang Valley,Same Day,8,4,0,Order weekday
ORD2642,Pos Laju,Johor Bahru,Scheduled,26,4,0,Klang Valley zone
ORD2944,In-house Rider,Klang Valley,Same Day,8,4,0,Tight requested window
ORD2258,Lalamove,Klang Valley,Same Day,15,4,0,Tight requested window
ORD1478,In-house Rider,Klang Valley,Scheduled,31,4,0,High daily volume
ORD1639,J&T Express,Other,Scheduled,57,4,0,High daily volume
ORD2839,J&T Express,Other,Scheduled,16,4,0,Klang Valley zone
ORD3224,In-house Rider,Klang Valley,Same Day,19,4,0,Tight requested window
ORD2086,Lalamove,Klang Valley,Same Day,15,4,0,Order weekday
ORD1056,In-house Rider,Klang Valley,Same Day,11,4,0,Tight requested window
ORD1722,J&T Express,Johor Bahru,Next Day,9,4,0,Klang Valley zone
ORD1952,Lalamove,Klang Valley,Same Day,10,4,0,In-house Rider
ORD1109,GrabExpress,Klang Valley,Same Day,13,4,0,Lalamove
ORD1744,In-house Rider,Klang Valley,Same Day,14,4,0,Tight requested window
ORD2729,In-house Rider,Klang Valley,Scheduled,49,4,0,High daily volume
ORD1676,GrabExpress,Klang Valley,Same Day,24,4,0,Order weekday
ORD1404,In-house Rider,Klang Valley,Same Day,13,4,0,Order hour
ORD3242,Pos Laju,Penang,Scheduled,13,4,0,Klang Valley zone
ORD3220,Lalamove,Klang Valley,Same Day,19,4,0,GrabExpress
ORD2227,In-house Rider,Klang Valley,Same Day,13,4,0,Order hour
ORD2707,Lalamove,Klang Valley,Scheduled,36,4,0,High daily volume
ORD2281,Lalamove,Klang Valley,Same Day,14,4,1,Anniversary occasion
ORD1288,J&T Express,Penang,Scheduled,15,4,0,Klang Valley zone
ORD1216,In-house Rider,Klang Valley,Same Day,11,4,0,Tight requested window
ORD1212,In-house Rider,Klang Valley,Same Day,11,4,0,Tight requested window
ORD3026,Ninja Van,Klang Valley,Next Day,10,4,0,Ninja Van
ORD1893,Lalamove,Klang Valley,Same Day,7,4,0,Tight requested window
ORD1188,In-house Rider,Klang Valley,Same Day,13,4,0,Tight requested window
ORD2822,J&T Express,Johor Bahru,Scheduled,11,4,0,Klang Valley zone
ORD2741,J&T Express,Johor Bahru,Scheduled,49,4,0,High daily volume
ORD1385,Pos Laju,Other,Scheduled,8,4,0,Klang Valley zone
ORD1461,In-house Rider,Klang Valley,Same Day,26,4,0,Same Day service
ORD1017,Pos Laju,Penang,Next Day,11,4,0,Klang Valley zone
ORD3419,In-house Rider,Klang Valley,Same Day,12,4,0,Tight requested window
ORD1060,J&T Express,Johor Bahru,Scheduled,11,4,0,Klang Valley zone
ORD2866,Lalamove,Klang Valley,Same Day,14,4,0,Tight requested window
ORD1681,Lalamove,Klang Valley,Same Day,24,4,0,Tight requested window
ORD3297,J&T Express,Other,Scheduled,12,4,1,Klang Valley zone
ORD1094,Lalamove,Klang Valley,Same Day,10,4,0,In-house Rider
ORD3146,Ninja Van,Klang Valley,Next Day,16,4,0,Ninja Van
ORD1346,In-house Rider,Klang Valley,Same Day,14,4,0,Same Day service
ORD1487,Lalamove,Klang Valley,Scheduled,31,4,0,High daily volume
ORD2802,GrabExpress,Klang Valley,Scheduled,47,4,0,High daily volume
ORD2238,Pos Laju,Penang,Scheduled,12,4,0,Klang Valley zone
ORD2184,Lalamove,Klang Valley,Same Day,12,4,0,Tight requested window
ORD2621,Lalamove,Klang Valley,Same Day,26,4,0,Tight requested window
ORD3178,J&T Express,Johor Bahru,Scheduled,15,4,0,Klang Valley zone
ORD2908,In-house Rider,Klang Valley,Same Day,13,4,0,Same Day service
ORD2788,GrabExpress,Klang Valley,Scheduled,47,4,0,High daily volume
ORD2805,GrabExpress,Klang Valley,Scheduled,47,4,0,High daily volume
ORD2980,Ninja Van,Johor Bahru,Scheduled,18,4,0,Klang Valley zone
ORD1987,GrabExpress,Klang Valley,Same Day,13,4,0,Tight requested window
ORD1948,Lalamove,Klang Valley,Same Day,12,4,0,Order weekday
ORD2523,Pos Laju,Penang,Scheduled,10,4,0,Klang Valley zone
ORD1284,GrabExpress,Klang Valley,Scheduled,15,4,0,Order weekday
ORD1822,GrabExpress,Klang Valley,Same Day,15,4,0,Same Day service
ORD3040,GrabExpress,Klang Valley,Same Day,15,4,0,Tight requested window
ORD3047,Lalamove,Klang Valley,Same Day,15,4,1,Same Day service
ORD2381,Lalamove,Klang Valley,Next Day,11,4,0,Order value
ORD3336,Ninja Van,Klang Valley,Next Day,6,4,0,Ninja Van
ORD1635,Lalamove,Klang Valley,Scheduled,57,4,0,High daily volume
ORD1592,GrabExpress,Klang Valley,Scheduled,57,4,0,High daily volume
ORD1923,In-house Rider,Klang Valley,Same Day,9,4,0,Order value
ORD2152,Lalamove,Klang Valley,Same Day,12,4,0,Same Day service
ORD3038,In-house Rider,Klang Valley,Same Day,12,4,0,Tight requested window
ORD1499,J&T Express,Johor Bahru,Scheduled,31,4,0,Klang Valley zone
ORD1474,Lalamove,Klang Valley,Scheduled,31,4,0,High daily volume
ORD3088,Ninja Van,Klang Valley,Next Day,8,4,0,Ninja Van
ORD2017,In-house Rider,Klang Valley,Same Day,14,4,0,Order hour
ORD2500,GrabExpress,Klang Valley,Same Day,17,4,0,Order hour
ORD2352,In-house Rider,Klang Valley,Same Day,13,4,0,Same Day service
ORD1493,J&T Express,Penang,Scheduled,31,4,0,Klang Valley zone
ORD3205,GrabExpress,Klang Valley,Same Day,13,3,0,Order hour
ORD2714,Ninja Van,Penang,Scheduled,36,3,0,Klang Valley zone
ORD3229,J&T Express,Penang,Scheduled,19,3,0,Klang Valley zone
ORD2470,Pos Laju,Penang,Next Day,9,3,0,Klang Valley zone
ORD1148,Ninja Van,Klang Valley,Next Day,13,3,0,Ninja Van
ORD2667,Ninja Van,Johor Bahru,Scheduled,37,3,1,Klang Valley zone
ORD1444,GrabExpress,Klang Valley,Same Day,8,3,0,Order weekday
ORD1600,In-house Rider,Klang Valley,Scheduled,57,3,0,High daily volume
ORD3366,GrabExpress,Klang Valley,Same Day,9,3,0,Tight requested window
ORD3429,J&T Express,Penang,Scheduled,10,3,0,Klang Valley zone
ORD2024,In-house Rider,Klang Valley,Same Day,11,3,1,Same Day service
ORD1501,GrabExpress,Klang Valley,Scheduled,31,3,0,High daily volume
ORD2254,GrabExpress,Klang Valley,Same Day,15,3,0,Same Day service
ORD2798,In-house Rider,Klang Valley,Scheduled,47,3,0,High daily volume
ORD1415,In-house Rider,Klang Valley,Same Day,9,3,0,Tight requested window
ORD1250,GrabExpress,Klang Valley,Same Day,7,3,0,Tight requested window
ORD1374,Pos Laju,Johor Bahru,Scheduled,9,3,0,Klang Valley zone
ORD1247,Lalamove,Klang Valley,Same Day,7,3,0,Tight requested window
ORD3098,Lalamove,Klang Valley,Same Day,12,3,0,Same Day service
ORD1199,Lalamove,Klang Valley,Scheduled,16,3,0,Order hour
ORD1182,In-house Rider,Klang Valley,Same Day,13,3,0,Tight requested window
ORD2189,In-house Rider,Klang Valley,Same Day,12,3,0,Same Day service
ORD2373,Pos Laju,Other,Scheduled,8,3,0,Klang Valley zone
ORD2883,Lalamove,Klang Valley,Same Day,14,3,0,Tight requested window
ORD3126,Lalamove,Klang Valley,Next Day,12,3,0,In-house Rider
ORD3115,In-house Rider,Klang Valley,Same Day,12,3,0,Same Day service
ORD1068,Lalamove,Klang Valley,Same Day,12,3,0,Tight requested window
ORD3129,Lalamove,Klang Valley,Same Day,11,3,0,Scheduled service
ORD3237,Lalamove,Klang Valley,Same Day,13,3,0,Tight requested window
ORD2348,Ninja Van,Penang,Next Day,17,3,1,Klang Valley zone
ORD2308,Pos Laju,Penang,Next Day,16,3,0,Klang Valley zone
ORD2656,Lalamove,Klang Valley,Scheduled,37,3,0,High daily volume
ORD2725,In-house Rider,Klang Valley,Scheduled,49,3,0,High daily volume
ORD3234,Pos Laju,Other,Scheduled,19,3,0,Klang Valley zone
ORD1321,Ninja Van,Klang Valley,Next Day,12,3,0,Ninja Van
ORD2326,J&T Express,Johor Bahru,Scheduled,10,3,0,Klang Valley zone
ORD2268,Ninja Van,Klang Valley,Next Day,15,3,0,Ninja Van
ORD2809,GrabExpress,Klang Valley,Scheduled,47,3,0,High daily volume
ORD1784,In-house Rider,Klang Valley,Same Day,17,3,0,Tight requested window
ORD1797,Pos Laju,Other,Scheduled,8,3,0,Klang Valley zone
ORD3226,Lalamove,Klang Valley,Same Day,19,3,0,Order hour
ORD2379,J&T Express,Other,Scheduled,8,3,0,Klang Valley zone
ORD2088,In-house Rider,Klang Valley,Same Day,15,3,0,Order hour
ORD1918,In-house Rider,Klang Valley,Same Day,9,3,0,Tight requested window
ORD2851,In-house Rider,Klang Valley,Scheduled,16,3,0,Anniversary occasion
ORD1964,In-house Rider,Klang Valley,Same Day,13,3,0,Tight requested window
ORD2598,GrabExpress,Klang Valley,Same Day,13,3,0,Same Day service
ORD2756,GrabExpress,Klang Valley,Scheduled,49,3,0,High daily volume
ORD1432,Lalamove,Klang Valley,Same Day,15,3,0,Tight requested window
ORD3356,Ninja Van,Klang Valley,Next Day,12,3,0,Ninja Van
ORD2374,In-house Rider,Klang Valley,Same Day,8,3,0,Tight requested window
ORD1223,Ninja Van,Klang Valley,Next Day,11,3,0,Ninja Van
ORD1637,In-house Rider,Klang Valley,Next Day,57,3,0,High daily volume
ORD1042,Lalamove,Klang Valley,Same Day,15,3,0,Order hour
ORD1643,Ninja Van,Penang,Scheduled,26,3,0,Ninja Van
ORD1435,GrabExpress,Klang Valley,Next Day,15,3,0,Lalamove
ORD2362,Lalamove,Klang Valley,Next Day,10,3,0,In-house Rider
ORD1418,Lalamove,Klang Valley,Same Day,9,3,0,In-house Rider
ORD2977,GrabExpress,Klang Valley,Same Day,18,3,0,Tight requested window
ORD1249,Pos Laju,Johor Bahru,Scheduled,7,3,0,Klang Valley zone
ORD1173,Lalamove,Klang Valley,Same Day,8,3,0,Tight requested window
ORD1879,GrabExpress,Klang Valley,Same Day,11,3,0,In-house Rider
ORD1930,Pos Laju,Other,Scheduled,13,3,0,Klang Valley zone
ORD1888,In-house Rider,Klang Valley,Same Day,7,3,0,Order value
ORD2144,GrabExpress,Klang Valley,Next Day,12,3,0,Anniversary occasion
ORD1848,GrabExpress,Klang Valley,Same Day,15,3,0,Tight requested window
ORD1279,J&T Express,Penang,Scheduled,15,3,0,Klang Valley zone
ORD1861,Lalamove,Klang Valley,Same Day,15,3,0,Tight requested window
ORD3094,J&T Express,Other,Scheduled,12,3,0,Klang Valley zone
ORD2149,In-house Rider,Klang Valley,Same Day,12,3,0,Tight requested window
ORD2930,J&T Express,Penang,Scheduled,10,3,0,Klang Valley zone
ORD2902,Pos Laju,Johor Bahru,Scheduled,17,3,0,Klang Valley zone
ORD2996,GrabExpress,Klang Valley,Same Day,9,3,0,In-house Rider
ORD2520,Pos Laju,Penang,Scheduled,10,3,0,Klang Valley zone
ORD3014,Pos Laju,Johor Bahru,Next Day,7,3,0,Klang Valley zone
ORD2072,GrabExpress,Klang Valley,Scheduled,11,3,0,Order value
ORD1030,Lalamove,Klang Valley,Same Day,12,3,0,Tight requested window
ORD1044,J&T Express,Other,Scheduled,15,3,0,Klang Valley zone
ORD1575,Ninja Van,Penang,Scheduled,45,2,0,High daily volume
ORD3160,Lalamove,Klang Valley,Next Day,11,2,0,In-house Rider
ORD1698,GrabExpress,Klang Valley,Same Day,23,2,0,Same Day service
ORD3368,Lalamove,Klang Valley,Same Day,9,2,0,In-house Rider
ORD2367,GrabExpress,Klang Valley,Next Day,10,2,0,In-house Rider
ORD1703,Ninja Van,Johor Bahru,Scheduled,23,2,0,Klang Valley zone
ORD1568,In-house Rider,Klang Valley,Scheduled,45,2,0,High daily volume
ORD1500,Lalamove,Klang Valley,Scheduled,31,2,0,High daily volume
ORD1061,Ninja Van,Penang,Scheduled,7,2,0,Ninja Van
ORD2442,GrabExpress,Klang Valley,Next Day,13,2,0,Lalamove
ORD2468,GrabExpress,Klang Valley,Scheduled,9,2,0,Preserved Flowers
ORD2307,Lalamove,Klang Valley,Same Day,16,2,0,Same Day service
ORD3421,In-house Rider,Klang Valley,Same Day,12,2,0,Lalamove
ORD1066,J&T Express,Johor Bahru,Scheduled,7,2,0,Klang Valley zone
ORD1502,Lalamove,Klang Valley,Scheduled,31,2,0,High daily volume
ORD3431,J&T Express,Penang,Scheduled,10,2,0,Klang Valley zone
ORD1402,GrabExpress,Klang Valley,Same Day,13,2,0,Order hour
ORD2406,GrabExpress,Klang Valley,Same Day,13,2,0,Same Day service
ORD2503,Lalamove,Klang Valley,Same Day,17,2,0,Order hour
ORD2684,GrabExpress,Klang Valley,Scheduled,36,2,0,High daily volume
ORD1507,Ninja Van,Klang Valley,Next Day,38,2,0,High daily volume
ORD1664,Lalamove,Klang Valley,Scheduled,26,2,0,Order hour
ORD1828,J&T Express,Johor Bahru,Scheduled,15,2,0,Klang Valley zone
ORD3185,Ninja Van,Johor Bahru,Scheduled,15,2,0,Klang Valley zone
ORD2345,In-house Rider,Klang Valley,Next Day,17,2,0,GrabExpress
ORD2477,In-house Rider,Klang Valley,Same Day,9,2,0,Tight requested window
ORD2587,GrabExpress,Klang Valley,Next Day,13,2,0,Lalamove
ORD1270,GrabExpress,Klang Valley,Same Day,14,2,0,Order hour
ORD1310,In-house Rider,Klang Valley,Scheduled,12,2,0,Order value
ORD3340,GrabExpress,Klang Valley,Next Day,6,2,0,Order hour
ORD2518,Lalamove,Klang Valley,Same Day,10,2,0,Tight requested window
ORD3347,Lalamove,Klang Valley,Same Day,12,2,0,Order hour
ORD2512,In-house Rider,Klang Valley,Same Day,10,2,0,Tight requested window
ORD1617,Pos Laju,Penang,Next Day,57,2,0,High daily volume
ORD1758,GrabExpress,Klang Valley,Same Day,12,2,1,Same Day service
ORD2603,GrabExpress,Klang Valley,Same Day,8,2,0,In-house Rider
ORD3137,GrabExpress,Klang Valley,Next Day,11,2,0,In-house Rider
ORD3149,J&T Express,Other,Scheduled,16,2,0,Klang Valley zone
ORD1582,Pos Laju,Penang,Scheduled,45,2,0,High daily volume
ORD3270,Lalamove,Klang Valley,Same Day,11,2,0,In-house Rider
ORD1646,GrabExpress,Klang Valley,Next Day,26,2,0,In-house Rider
ORD1749,Pos Laju,Johor Bahru,Next Day,14,2,0,Klang Valley zone
ORD1680,Lalamove,Klang Valley,Next Day,24,2,0,Anniversary occasion
ORD2683,J&T Express,Other,Scheduled,37,2,0,Klang Valley zone
ORD2454,Ninja Van,Penang,Scheduled,13,2,0,Klang Valley zone
